fiscal_year,payroll_number,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2022,69,HRA/DEPT OF SOCIAL SERVICES,1992-04-13T00:00:00.000,QUEENS,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,67625.00,per Annum,1820,67439.83,0,6.59,4625.47
2022,69,HRA/DEPT OF SOCIAL SERVICES,2011-07-18T00:00:00.000,MANHATTAN,ASSOCIATE JOB OPPORTUNITY SPECIALIST,ACTIVE,58479.00,per Annum,1820,58318.78,368.5,16129.69,5263.96
2022,69,HRA/DEPT OF SOCIAL SERVICES,1986-12-29T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,97214.00,per Annum,1820,115261.50,0,0.00,4973.07
2022,69,HRA/DEPT OF SOCIAL SERVICES,2018-12-17T00:00:00.000,BROOKLYN,CLERICAL ASSOCIATE,CEASED,41848.00,per Annum,0,672.91,0,0.00,-672.91
2022,69,HRA/DEPT OF SOCIAL SERVICES,2017-02-06T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,43410.00,per Annum,1820,42428.79,4.75,151.47,448.66
2022,69,HRA/DEPT OF SOCIAL SERVICES,2017-01-04T00:00:00.000,MANHATTAN,DIRECTOR OF PUBLIC INFORMATION,CEASED,128750.00,per Annum,1295,91359.43,0,0.00,0.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,2014-01-06T00:00:00.000,BROOKLYN,FRAUD INVESTIGATOR,ACTIVE,58741.00,per Annum,1820,58580.08,0,0.00,2506.57
2022,69,HRA/DEPT OF SOCIAL SERVICES,1981-04-20T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,CEASED,54794.00,per Annum,821.22,24445.98,34,1205.92,2399.08
2022,69,HRA/DEPT OF SOCIAL SERVICES,2000-01-18T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,43898.00,per Annum,1820,43777.76,0,0.00,6116.87
2022,69,HRA/DEPT OF SOCIAL SERVICES,2016-03-21T00:00:00.000,MANHATTAN,FRAUD INVESTIGATOR,ACTIVE,58741.00,per Annum,1820,58580.08,0,0.00,1641.51
2022,69,HRA/DEPT OF SOCIAL SERVICES,2018-12-17T00:00:00.000,BROOKLYN,COMMUNITY ASSOCIATE,ACTIVE,24.13,per Hour,1742.55,42047.74,194,5894.54,1858.01
2022,69,HRA/DEPT OF SOCIAL SERVICES,2010-03-15T00:00:00.000,MANHATTAN,ASSOCIATE JOB OPPORTUNITY SPECIALIST,ACTIVE,59709.00,per Annum,1820,59545.46,53,2182.05,5698.64
2022,69,HRA/DEPT OF SOCIAL SERVICES,2013-04-22T00:00:00.000,MANHATTAN,FRAUD INVESTIGATOR,CEASED,44409.00,per Annum,0,0.00,0,0.00,740.49
2022,69,HRA/DEPT OF SOCIAL SERVICES,2014-07-21T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,41848.00,per Annum,1820,41733.38,0,0.00,1963.30
2022,69,HRA/DEPT OF SOCIAL SERVICES,2015-02-02T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,112384.00,per Annum,1820,112076.11,327.5,27510.87,6840.67
2022,69,HRA/DEPT OF SOCIAL SERVICES,2012-01-23T00:00:00.000,MANHATTAN,ELIGIBILITY SPECIALIST,ACTIVE,51196.00,per Annum,1820,51055.68,5,153.28,5297.55
2022,69,HRA/DEPT OF SOCIAL SERVICES,2019-05-13T00:00:00.000,MANHATTAN,SPECIAL ASSISTANT TO THE HUMAN RESOURCES ADMINISTRATOR,CEASED,82400.00,per Annum,0,0.00,0,0.00,7638.21
2022,69,HRA/DEPT OF SOCIAL SERVICES,2013-07-22T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,85873.00,per Annum,1820,101020.07,0,0.00,0.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,2019-03-04T00:00:00.000,BRONX,FRAUD INVESTIGATOR,ACTIVE,47705.00,per Annum,1820,47064.55,401.5,13589.14,3024.81
2022,69,HRA/DEPT OF SOCIAL SERVICES,2010-07-19T00:00:00.000,QUEENS,ELIGIBILITY SPECIALIST,ON LEAVE,43496.00,per Annum,140,6673.36,0,0.00,-3100.72
2022,69,HRA/DEPT OF SOCIAL SERVICES,2014-08-18T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,100985.00,per Annum,1820,117354.74,0,0.00,2930.50
2022,69,HRA/DEPT OF SOCIAL SERVICES,1990-04-30T00:00:00.000,BRONX,CASEWORKER,CEASED,48030.00,per Annum,1296.6,34123.65,6,184.55,6226.21
2022,69,HRA/DEPT OF SOCIAL SERVICES,2009-05-26T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,CEASED,43547.00,per Annum,980,23384.20,68,2207.43,1769.75
2022,69,HRA/DEPT OF SOCIAL SERVICES,2016-05-31T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,62215.00,per Annum,1820,49130.08,728.5,27555.51,5179.90
2022,69,HRA/DEPT OF SOCIAL SERVICES,1997-07-28T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,85269.00,per Annum,1820,100938.71,0,0.00,4981.32
2022,69,HRA/DEPT OF SOCIAL SERVICES,1992-11-09T00:00:00.000,BROOKLYN,CASEWORKER,ACTIVE,47854.00,per Annum,1820,47723.00,994.25,42784.86,10420.59
2022,69,HRA/DEPT OF SOCIAL SERVICES,2011-03-14T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,43496.00,per Annum,1820,43376.84,361.25,11607.87,5350.85
2022,69,HRA/DEPT OF SOCIAL SERVICES,1994-12-12T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,67499.00,per Annum,1820,64651.34,413.25,22377.56,7418.81
2022,69,HRA/DEPT OF SOCIAL SERVICES,2008-11-10T00:00:00.000,BRONX,JOB OPPORTUNITY SPECIALIST,ACTIVE,48747.00,per Annum,1820,48613.50,418.25,15835.99,4886.79
2022,69,HRA/DEPT OF SOCIAL SERVICES,1985-02-04T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,CEASED,44170.00,per Annum,1820,43710.10,189.75,6735.63,6377.39
2022,69,HRA/DEPT OF SOCIAL SERVICES,1992-09-14T00:00:00.000,MANHATTAN,ELIGIBILITY SPECIALIST,ACTIVE,46882.00,per Annum,1820,44775.43,0,0.00,6719.77
2022,69,HRA/DEPT OF SOCIAL SERVICES,2020-02-24T00:00:00.000,QUEENS,JOB OPPORTUNITY SPECIALIST,ACTIVE,48747.00,per Annum,1820,44276.10,246,8328.98,1926.65
2022,69,HRA/DEPT OF SOCIAL SERVICES,2008-10-14T00:00:00.000,MANHATTAN,ASSOCIATE JOB OPPORTUNITY SPECIALIST,ACTIVE,69912.00,per Annum,1820,69720.56,175.5,8851.22,4341.24
2022,69,HRA/DEPT OF SOCIAL SERVICES,1993-10-12T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61115.00,per Annum,1820,60947.64,256.5,11361.61,5302.05
2022,69,HRA/DEPT OF SOCIAL SERVICES,1996-06-03T00:00:00.000,BROOKLYN,FRAUD INVESTIGATOR,ACTIVE,58880.00,per Annum,1820,58718.67,585.75,27464.80,7107.89
2022,69,HRA/DEPT OF SOCIAL SERVICES,2007-04-30T00:00:00.000,MANHATTAN,PSYCHIATRIST,ACTIVE,84.86,per Hour,2351.5,199617.41,0,0.00,53069.05
2022,69,HRA/DEPT OF SOCIAL SERVICES,2002-05-20T00:00:00.000,BRONX,SUPERVISOR I,ACTIVE,58903.00,per Annum,1820,58741.54,0,0.00,8757.05
2022,69,HRA/DEPT OF SOCIAL SERVICES,2012-03-12T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,54531.00,per Annum,1820,54381.60,731.75,31503.91,4188.60
2022,69,HRA/DEPT OF SOCIAL SERVICES,2022-06-06T00:00:00.000,BROOKLYN,CLERICAL ASSOCIATE,ACTIVE,36390.00,per Annum,70,1395.78,0,0.00,0.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,2020-02-18T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,CEASED,20.98,per Hour,559.48,11737.99,7,146.86,49.50
2022,69,HRA/DEPT OF SOCIAL SERVICES,2018-12-17T00:00:00.000,QUEENS,COMMUNITY ASSOCIATE,ACTIVE,24.13,per Hour,1754.87,42344.95,251.5,7352.18,2031.77
2022,69,HRA/DEPT OF SOCIAL SERVICES,1987-08-31T00:00:00.000,QUEENS,SUPERVISOR I,CEASED,59238.00,per Annum,1204.48,39096.45,0,0.00,3283.14
2022,69,HRA/DEPT OF SOCIAL SERVICES,1993-12-13T00:00:00.000,BROOKLYN,ASSOCIATE JOB OPPORTUNITY SPECIALIST,ACTIVE,59790.00,per Annum,1820,59626.31,0,0.00,4968.34
2022,69,HRA/DEPT OF SOCIAL SERVICES,2005-11-14T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,67499.00,per Annum,1820,67314.01,0,0.00,3343.86
2022,69,HRA/DEPT OF SOCIAL SERVICES,2005-11-14T00:00:00.000,BRONX,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,54531.00,per Annum,1820,52615.19,543.25,22378.78,3489.32
2022,69,HRA/DEPT OF SOCIAL SERVICES,2012-07-30T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,54531.00,per Annum,1820,54381.60,0,0.00,0.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,1989-12-04T00:00:00.000,QUEENS,ASSOCIATE JOB OPPORTUNITY SPECIALIST,ACTIVE,70059.00,per Annum,1820,69866.95,358,17979.84,5916.07
2022,69,HRA/DEPT OF SOCIAL SERVICES,1986-07-07T00:00:00.000,BROOKLYN,ASSOCIATE JOB OPPORTUNITY SPECIALIST,CEASED,59673.00,per Annum,1780.47,58216.83,339.25,15248.04,5296.87
2022,69,HRA/DEPT OF SOCIAL SERVICES,2003-03-31T00:00:00.000,QUEENS,CASEWORKER,ACTIVE,47729.00,per Annum,1820,47598.20,0,0.00,8757.05
2022,69,HRA/DEPT OF SOCIAL SERVICES,2020-03-16T00:00:00.000,BRONX,JOB OPPORTUNITY SPECIALIST,ACTIVE,48747.00,per Annum,1820,43927.71,628.75,21345.08,1193.26
2022,69,HRA/DEPT OF SOCIAL SERVICES,1995-02-20T00:00:00.000,BRONX,ASSOCIATE FRAUD INVESTIGATOR,CEASED,67250.00,per Annum,0,0.00,0,0.00,3719.69
2022,69,HRA/DEPT OF SOCIAL SERVICES,2022-01-18T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,CEASED,103000.00,per Annum,385,21728.55,0,0.00,0.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,1986-10-20T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,94715.00,per Annum,1820,99274.06,0,0.00,3416.07
2022,69,HRA/DEPT OF SOCIAL SERVICES,2019-04-01T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,43410.00,per Annum,1820,43291.04,501.25,15479.64,844.09
2022,69,HRA/DEPT OF SOCIAL SERVICES,1987-02-17T00:00:00.000,MANHATTAN,ADMINISTRATIVE PROCUREMENT ANALYST-NON-MGRL,ACTIVE,91700.00,per Annum,1820,91341.24,0,0.00,299.26
2022,69,HRA/DEPT OF SOCIAL SERVICES,1999-03-22T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,86359.00,per Annum,1820,102462.40,0,0.00,4973.07
2022,69,HRA/DEPT OF SOCIAL SERVICES,2022-02-28T00:00:00.000,BROOKLYN,JOB OPPORTUNITY SPECIALIST,ACTIVE,42389.00,per Annum,560,12322.99,30,887.44,276.61
2022,69,HRA/DEPT OF SOCIAL SERVICES,2010-02-01T00:00:00.000,BROOKLYN,SOCIAL WORKER,ACTIVE,58741.00,per Annum,1820,58580.08,0,0.00,7061.59
2022,69,HRA/DEPT OF SOCIAL SERVICES,2012-03-05T00:00:00.000,BRONX,JOB OPPORTUNITY SPECIALIST,ACTIVE,48747.00,per Annum,1820,48613.50,3,128.84,3988.59
2022,69,HRA/DEPT OF SOCIAL SERVICES,2021-11-22T00:00:00.000,BROOKLYN,JOB OPPORTUNITY SPECIALIST,ACTIVE,48747.00,per Annum,1050,26176.55,17.5,506.93,8.25
2022,69,HRA/DEPT OF SOCIAL SERVICES,1999-01-19T00:00:00.000,BROOKLYN,SUPERVISOR I,ACTIVE,58986.00,per Annum,1820,58824.48,0,0.00,8856.05
2022,69,HRA/DEPT OF SOCIAL SERVICES,2017-01-23T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,46679.00,per Annum,1820,46551.17,0,0.00,4793.38
2022,69,HRA/DEPT OF SOCIAL SERVICES,2018-08-06T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,43410.00,per Annum,1820,43291.04,0,0.00,0.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,2009-08-31T00:00:00.000,BROOKLYN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,118000.00,per Annum,1820,113348.72,0,0.00,2064.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,1995-01-30T00:00:00.000,BROOKLYN,FRAUD INVESTIGATOR,CEASED,59133.00,per Annum,490,15876.83,0,0.00,4452.76
2022,69,HRA/DEPT OF SOCIAL SERVICES,2004-02-02T00:00:00.000,BRONX,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61045.00,per Annum,1820,60877.70,620.75,29901.84,8468.16
2022,69,HRA/DEPT OF SOCIAL SERVICES,1997-05-27T00:00:00.000,BRONX,SUPERVISOR I,ACTIVE,59031.00,per Annum,1820,58869.21,0,0.00,8757.05
2022,69,HRA/DEPT OF SOCIAL SERVICES,2014-11-17T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,43410.00,per Annum,1435,32385.03,0,0.00,3301.99
2022,69,HRA/DEPT OF SOCIAL SERVICES,1999-02-16T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,106023.00,per Annum,1820,116073.26,14,1099.36,6084.33
2022,69,HRA/DEPT OF SOCIAL SERVICES,2017-01-23T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,154905.00,per Annum,1820,154480.56,0,0.00,1000.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,2022-02-07T00:00:00.000,BRONX,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,58700.00,per Annum,665,20038.44,0,0.00,0.00
2022,69,HRA/DEPT OF SOCIAL SERVICES,2017-01-23T00:00:00.000,MANHATTAN,STAFF ANALYST,CEASED,80905.00,per Annum,0,11154.03,0,0.00,180.59
2022,69,HRA/DEPT OF SOCIAL SERVICES,2001-09-17T00:00:00.000,MANHATTAN,CASEWORKER,ACTIVE,47748.00,per Annum,1820,47617.18,28,1013.63,8765.30
2022,69,HRA/DEPT OF SOCIAL SERVICES,2014-10-14T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,41848.00,per Annum,1820,41733.38,100.25,3131.37,1820.97
2022,69,HRA/DEPT OF SOCIAL SERVICES,2019-01-22T00:00:00.000,QUEENS,JOB OPPORTUNITY SPECIALIST,ON LEAVE,48747.00,per Annum,1260,33655.50,73.75,2337.04,1878.72
2022,69,HRA/DEPT OF SOCIAL SERVICES,2008-03-24T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,67499.00,per Annum,1820,56122.50,607.25,24928.67,4495.36
2022,69,HRA/DEPT OF SOCIAL SERVICES,2010-07-26T00:00:00.000,BROOKLYN,JOB OPPORTUNITY SPECIALIST,ACTIVE,48747.00,per Annum,1820,48613.50,254,8575.37,4220.15
2022,69,HRA/DEPT OF SOCIAL SERVICES,2009-07-20T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,46371.00,per Annum,1820,46243.86,0,0.00,5121.26
2022,69,HRA/DEPT OF SOCIAL SERVICES,1980-07-28T00:00:00.000,BROOKLYN,FRAUD INVESTIGATOR,CEASED,46641.00,per Annum,0,0.00,0,0.00,3091.13
2022,69,HRA/DEPT OF SOCIAL SERVICES,2013-12-23T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ACTIVE,41848.00,per Annum,1820,41733.38,0,0.00,631.63
2022,69,HRA/DEPT OF SOCIAL SERVICES,1997-07-28T00:00:00.000,QUEENS,ELIGIBILITY SPECIALIST,ACTIVE,45161.00,per Annum,1820,45037.21,1437.75,56714.21,9311.23
2022,69,HRA/DEPT OF SOCIAL SERVICES,1992-08-31T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE,ON SEPARATION LEAVE,42034.00,per Annum,1820,41918.76,2.75,71.02,5140.06
2022,69,HRA/DEPT OF SOCIAL SERVICES,2015-01-12T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,107742.00,per Annum,1820,107446.82,0,0.00,5310.37
2022,69,HRA/DEPT OF SOCIAL SERVICES,2002-09-30T00:00:00.000,QUEENS,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61066.00,per Annum,1820,60898.76,851.5,44176.25,6062.02
2022,69,HRA/DEPT OF SOCIAL SERVICES,2011-07-25T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,43456.00,per Annum,1820,43337.05,908.25,33144.74,5212.18
2022,69,HRA/DEPT OF SOCIAL SERVICES,2010-06-21T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61015.00,per Annum,1820,55252.05,136.75,4559.69,870.35
2022,996,NYC HOUSING AUTHORITY,2022-02-07T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,63794.00,per Annum,700,23245.45,8.75,322.99,0.00
2022,996,NYC HOUSING AUTHORITY,2008-11-12T00:00:00.000,QUEENS,HOUSING ASSISTANT,ACTIVE,63367.00,per Annum,1890,65624.03,51,1768.88,0.00
2022,996,NYC HOUSING AUTHORITY,2005-03-14T00:00:00.000,BRONX,CARETAKER,ACTIVE,46278.00,per Annum,2160,47926.35,59.25,2150.99,1765.02
2022,996,NYC HOUSING AUTHORITY,2021-09-15T00:00:00.000,BRONX,CARETAKER,ACTIVE,32950.00,per Annum,1601.15,26590.09,80.25,2024.86,669.78
2022,996,NYC HOUSING AUTHORITY,2009-10-19T00:00:00.000,MANHATTAN,CITY LABORER,ACTIVE,290.00,per Day,2160,78300.00,492,29951.59,2773.12
2022,996,NYC HOUSING AUTHORITY,2021-09-21T00:00:00.000,MANHATTAN,CARETAKER,ACTIVE,32950.00,per Annum,1523.43,29218.66,47,1292.08,179.50
2022,996,NYC HOUSING AUTHORITY,2021-07-06T00:00:00.000,QUEENS,CITY SEASONAL AIDE,CEASED,40317.00,per Annum,16,309.26,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,1991-07-22T00:00:00.000,QUEENS,ADMINISTRATIVE STAFF ANALYST,CEASED,82909.00,per Annum,0,1230.20,0,0.00,128.72
2022,996,NYC HOUSING AUTHORITY,2020-11-18T00:00:00.000,BRONX,CITY PEST CONTROL AIDE,ACTIVE,32950.00,per Annum,1832.68,34004.87,0,0.00,62.75
2022,996,NYC HOUSING AUTHORITY,2014-03-19T00:00:00.000,BROOKLYN,CARETAKER,ACTIVE,46278.00,per Annum,433.37,22920.39,16,641.30,-3191.93
2022,996,NYC HOUSING AUTHORITY,2022-06-06T00:00:00.000,MANHATTAN,CITY SEASONAL AIDE,ACTIVE,40317.00,per Annum,80,2319.61,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,2017-06-05T00:00:00.000,BRONX,CARETAKER,ACTIVE,46278.00,per Annum,2160,47926.35,424,14610.12,3706.28
2022,996,NYC HOUSING AUTHORITY,2019-04-15T00:00:00.000,BROOKLYN,CARETAKER,ACTIVE,38557.00,per Annum,2160,37289.09,62,1705.90,2911.69
2022,996,NYC HOUSING AUTHORITY,2014-03-03T00:00:00.000,BROOKLYN,SUPERVISING HOUSING GROUNDSKEEPER,ACTIVE,56899.00,per Annum,2160,58484.37,742.75,31865.90,4646.23
2022,996,NYC HOUSING AUTHORITY,2007-07-16T00:00:00.000,QUEENS,HEATING PLANT TECHNICIAN,ACTIVE,54119.00,per Annum,2160,56046.59,567.5,20262.30,891.14
2022,996,NYC HOUSING AUTHORITY,2012-09-17T00:00:00.000,QUEENS,PAINTER,ACTIVE,315.07,per Day,1890,99000.86,881,66382.75,1751.07
2022,996,NYC HOUSING AUTHORITY,2013-09-03T00:00:00.000,MANHATTAN,ELEVATOR MECHANIC,ACTIVE,472.72,per Day,2160,126130.27,209.5,21091.60,1041.12
2022,996,NYC HOUSING AUTHORITY,2021-02-10T00:00:00.000,BRONX,MAINTENANCE WORKER,ACTIVE,239.84,per Day,2160,64037.28,385.5,17107.54,2725.92
2022,996,NYC HOUSING AUTHORITY,2021-08-03T00:00:00.000,BRONX,CARETAKER,ACTIVE,32950.00,per Annum,1843.43,34532.73,16,410.30,0.00
2022,996,NYC HOUSING AUTHORITY,2022-05-31T00:00:00.000,BRONX,CITY SEASONAL AIDE,ACTIVE,40317.00,per Annum,148.57,2871.90,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,2010-10-04T00:00:00.000,MANHATTAN,CITY SECURITY AIDE,ACTIVE,9341.00,Prorated Annual,540,9673.57,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,2022-05-24T00:00:00.000,QUEENS,COMMUNITY SERVICE AIDE,ACTIVE,40317.00,Prorated Annual,158.85,3622.88,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,2021-07-12T00:00:00.000,BROOKLYN,CITY SEASONAL AIDE,ACTIVE,40317.00,per Annum,2000,36688.58,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,2006-09-11T00:00:00.000,QUEENS,CARPENTER,ACTIVE,375.06,per Day,1799,96393.08,241.5,18364.58,500.00
2022,996,NYC HOUSING AUTHORITY,2004-07-26T00:00:00.000,MANHATTAN,HEARING EXAMINER,ACTIVE,128812.00,per Annum,1890,133399.72,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,2012-06-11T00:00:00.000,BRONX,MAINTENANCE WORKER,ACTIVE,249.28,per Day,2160,67305.60,239.25,11081.28,1558.80
2022,996,NYC HOUSING AUTHORITY,2017-02-27T00:00:00.000,MANHATTAN,CARETAKER,ACTIVE,46278.00,per Annum,2160,47926.35,682.5,25752.29,7424.78
2022,996,NYC HOUSING AUTHORITY,2021-08-04T00:00:00.000,BROOKLYN,CARETAKER,CEASED,32950.00,per Annum,984,12219.87,21.75,553.31,2104.58
2022,996,NYC HOUSING AUTHORITY,2020-09-03T00:00:00.000,BROOKLYN,COMMUNITY COORDINATOR,ACTIVE,65000.00,per Annum,1890,67315.05,0,0.00,24.75
2022,996,NYC HOUSING AUTHORITY,2001-05-14T00:00:00.000,BROOKLYN,CARETAKER,ACTIVE,46278.00,per Annum,2160,47926.35,100,3437.87,4888.81
2022,996,NYC HOUSING AUTHORITY,2003-01-27T00:00:00.000,BROOKLYN,HOUSING ASSISTANT,ACTIVE,63367.00,per Annum,1890,65624.03,0,0.00,1066.77
2022,996,NYC HOUSING AUTHORITY,2020-09-03T00:00:00.000,MANHATTAN,MASONS HELPER,ACTIVE,282.03,per Day,1890,76148.10,907,49728.39,2145.70
2022,996,NYC HOUSING AUTHORITY,2021-08-04T00:00:00.000,MANHATTAN,CARETAKER,ACTIVE,32950.00,per Annum,1829.72,33990.82,46.75,1205.47,179.50
2022,996,NYC HOUSING AUTHORITY,2021-07-06T00:00:00.000,MANHATTAN,CITY SEASONAL AIDE,CEASED,40317.00,per Annum,384,5257.83,0,0.00,154.64
2022,996,NYC HOUSING AUTHORITY,2019-08-19T00:00:00.000,MANHATTAN,CARETAKER,CEASED,32950.00,per Annum,0,0.00,0,0.00,276.16
2022,996,NYC HOUSING AUTHORITY,1987-11-02T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,72842.00,per Annum,1890,71882.77,0,0.00,1738.51
2022,996,NYC HOUSING AUTHORITY,2012-07-09T00:00:00.000,BROOKLYN,CARETAKER,ACTIVE,46278.00,per Annum,2160,47926.35,474.75,18057.88,5593.79
2022,996,NYC HOUSING AUTHORITY,2022-01-19T00:00:00.000,QUEENS,PLUMBER'S HELPER,ACTIVE,258.65,per Day,791,29227.49,299,22096.12,1108.50
2022,996,NYC HOUSING AUTHORITY,2021-07-06T00:00:00.000,BROOKLYN,CITY SEASONAL AIDE,CEASED,40317.00,per Annum,19.43,1459.49,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,2020-12-09T00:00:00.000,QUEENS,CARETAKER,CEASED,32950.00,per Annum,1009.93,18876.96,0,0.00,560.83
2022,996,NYC HOUSING AUTHORITY,2020-02-03T00:00:00.000,BRONX,MAINTENANCE WORKER,ACTIVE,249.28,per Day,2160,65706.04,424,19201.65,643.85
2022,996,NYC HOUSING AUTHORITY,2019-08-12T00:00:00.000,BROOKLYN,CARETAKER,ACTIVE,38557.00,per Annum,2120,38091.33,286,7460.48,3398.27
2022,996,NYC HOUSING AUTHORITY,2019-12-09T00:00:00.000,MANHATTAN,HOUSING ASSISTANT,CEASED,42846.00,per Annum,0,0.00,0,0.00,2958.14
2022,996,NYC HOUSING AUTHORITY,2003-03-24T00:00:00.000,BRONX,HOUSING ASSISTANT,ACTIVE,63367.00,per Annum,1890,65624.03,824.75,39992.21,4027.57
2022,996,NYC HOUSING AUTHORITY,2019-04-15T00:00:00.000,BRONX,CARETAKER,ACTIVE,46278.00,per Annum,2160,37728.43,164.5,5222.01,3665.76
2022,996,NYC HOUSING AUTHORITY,1981-11-18T00:00:00.000,MANHATTAN,SECRETARY,ACTIVE,51473.00,per Annum,1890,53306.37,0,0.00,5334.40
2022,996,NYC HOUSING AUTHORITY,2003-03-03T00:00:00.000,BRONX,ASSISTANT RESIDENT BUILDING SUPT,ACTIVE,76064.00,per Annum,2000,76872.25,408.25,22279.72,2416.75
2022,996,NYC HOUSING AUTHORITY,2020-10-08T00:00:00.000,QUEENS,CARETAKER,ACTIVE,32950.00,per Annum,2160,34123.68,116.75,3016.09,1952.30
2022,996,NYC HOUSING AUTHORITY,2021-10-27T00:00:00.000,BROOKLYN,CITY SEASONAL AIDE,ACTIVE,40317.00,per Annum,1361.15,24791.03,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,2021-04-29T00:00:00.000,MANHATTAN,CARETAKER,CEASED,32950.00,per Annum,1.15,-252.65,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,1991-04-15T00:00:00.000,MANHATTAN,DEPUTY EXECUTIVE DIRECTOR,ACTIVE,225000.00,per Annum,1890,185291.67,0,0.00,0.00
2022,996,NYC HOUSING AUTHORITY,1994-06-06T00:00:00.000,BROOKLYN,SECRETARY,ACTIVE,41997.00,per Annum,1890,43492.68,0,0.00,5375.65
