fiscal_year,payroll_number,agency_name,agency_start_date,work_location_borough,title_description,leave_status_as_of_june_30,base_salary,pay_basis,regular_hours,regular_gross_paid,ot_hours,total_ot_paid,total_other_pay
2025,806,HOUSING PRESERVATION & DVLPMNT,2024-04-29T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,72298.00,per Annum,1820,70064.11,0,0.00,156.75
2025,806,HOUSING PRESERVATION & DVLPMNT,2022-02-14T00:00:00.000,MANHATTAN,ASSOCIATE HOUSING DEVELOPMENT SPECIALIST,ACTIVE,108413.00,per Annum,1820,98140.14,0,0.00,1740.96
2025,806,HOUSING PRESERVATION & DVLPMNT,2015-07-06T00:00:00.000,MANHATTAN,CITY PLANNER,CEASED,117821.00,per Annum,882,57127.41,0,0.00,1526.29
2025,806,HOUSING PRESERVATION & DVLPMNT,2023-08-07T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,51227.00,per Annum,1820,48581.35,0,0.00,0.00
2025,806,HOUSING PRESERVATION & DVLPMNT,2015-08-17T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,108014.00,per Annum,1820,113930.73,0,179.97,24.75
2025,806,HOUSING PRESERVATION & DVLPMNT,2022-06-13T00:00:00.000,MANHATTAN,ASSOCIATE INVESTIGATOR,ACTIVE,80494.00,per Annum,1820,78006.89,0,0.00,1831.83
2025,806,HOUSING PRESERVATION & DVLPMNT,2023-07-10T00:00:00.000,MANHATTAN,ASSOCIATE HOUSING DEVELOPMENT SPECIALIST,ACTIVE,106348.00,per Annum,1820,103061.70,0,0.00,1684.57
2025,806,HOUSING PRESERVATION & DVLPMNT,2015-12-07T00:00:00.000,MANHATTAN,INSPECTOR,ACTIVE,77351.00,per Annum,2080,75108.08,10.5,600.33,6731.11
2025,806,HOUSING PRESERVATION & DVLPMNT,2024-03-18T00:00:00.000,MANHATTAN,ASSOCIATE HOUSING DEVELOPMENT SPECIALIST,ACTIVE,99761.00,per Annum,1820,96678.94,0,0.00,1850.90
2025,806,HOUSING PRESERVATION & DVLPMNT,2018-06-18T00:00:00.000,MANHATTAN,CONSTRUCTION PROJECT MANAGER,ACTIVE,90551.00,per Annum,1820,87753.49,0,228.95,13986.64
2025,806,HOUSING PRESERVATION & DVLPMNT,2016-04-11T00:00:00.000,MANHATTAN,ADMIN HOUSING DEVELOPMENT SPEC,ACTIVE,81144.00,per Annum,1820,78637.11,105.75,5428.30,3118.98
2025,806,HOUSING PRESERVATION & DVLPMNT,2016-05-23T00:00:00.000,MANHATTAN,CUSTOMER INFORMATION REPRESENTATIVE MA L 1549,ACTIVE,69390.00,per Annum,1820,67246.19,0,0.00,519.75
2025,806,HOUSING PRESERVATION & DVLPMNT,2016-06-27T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,77148.00,per Annum,1820,74764.71,0,0.00,661.00
2025,806,HOUSING PRESERVATION & DVLPMNT,2016-07-18T00:00:00.000,MANHATTAN,ASSISTANT COMMISSIONER,CEASED,163912.00,per Annum,1106,99316.31,0,0.00,0.00
2025,806,HOUSING PRESERVATION & DVLPMNT,2023-05-15T00:00:00.000,MANHATTAN,ASSOCIATE HOUSING DEVELOPMENT SPECIALIST,ACTIVE,109538.00,per Annum,1820,106153.76,0,0.00,1544.42
2025,806,HOUSING PRESERVATION & DVLPMNT,2019-09-02T00:00:00.000,MANHATTAN,HOUSING DEVELOPMENT SPECIALIST,ACTIVE,93108.00,per Annum,1820,90231.05,0,0.00,2170.34
2025,806,HOUSING PRESERVATION & DVLPMNT,2023-06-12T00:00:00.000,BRONX,INSPECTOR,ACTIVE,71581.00,per Annum,1560,52296.39,0,0.00,1053.55
2025,806,HOUSING PRESERVATION & DVLPMNT,2016-10-11T00:00:00.000,MANHATTAN,COMMUNITY ASSOCIATE,ACTIVE,58491.00,per Annum,1820,56684.04,526.75,21548.50,258.30
2025,69,HRA/DEPT OF SOCIAL SERVICES,2009-09-21T00:00:00.000,QUEENS,SUPERVISOR I,ACTIVE,68525.00,per Annum,1820,66385.52,302,16547.15,9365.43
2025,69,HRA/DEPT OF SOCIAL SERVICES,2009-07-20T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,50802.00,per Annum,1820,49235.87,0,0.00,4752.07
2025,69,HRA/DEPT OF SOCIAL SERVICES,2006-03-20T00:00:00.000,MANHATTAN,SUPERVISOR I SOCIAL WORK,ACTIVE,75968.00,per Annum,1820,73621.09,5.75,254.10,7769.85
2025,69,HRA/DEPT OF SOCIAL SERVICES,2006-06-05T00:00:00.000,MANHATTAN,SUPERVISING SPECIAL OFFICER,ACTIVE,62926.00,per Annum,2080,60627.27,87.5,3791.10,8522.56
2025,69,HRA/DEPT OF SOCIAL SERVICES,2009-03-09T00:00:00.000,MANHATTAN,ELIGIBILITY SPECIALIST,ACTIVE,53538.00,per Annum,1820,50491.40,106,4386.05,8292.77
2025,69,HRA/DEPT OF SOCIAL SERVICES,2006-07-10T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61437.00,per Annum,1820,60364.99,569.25,28400.75,9900.44
2025,69,HRA/DEPT OF SOCIAL SERVICES,2006-09-25T00:00:00.000,MANHATTAN,BOOKKEEPER,ACTIVE,51285.00,per Annum,1820,49701.90,15.25,461.01,5560.55
2025,69,HRA/DEPT OF SOCIAL SERVICES,2022-08-29T00:00:00.000,BRONX,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1820,51356.94,105,3588.87,1302.02
2025,69,HRA/DEPT OF SOCIAL SERVICES,2016-09-19T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,72298.00,per Annum,1820,70064.11,129.5,5765.77,820.20
2025,69,HRA/DEPT OF SOCIAL SERVICES,2007-01-08T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,54478.00,per Annum,1820,52084.37,282.25,11413.46,9085.11
2025,69,HRA/DEPT OF SOCIAL SERVICES,2024-12-02T00:00:00.000,BRONX,CASEWORKER,ACTIVE,48206.00,per Annum,980,25154.47,126.75,4417.56,2102.40
2025,69,HRA/DEPT OF SOCIAL SERVICES,2013-10-15T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,48631.00,per Annum,1820,47128.38,0,0.00,1857.63
2025,69,HRA/DEPT OF SOCIAL SERVICES,2015-07-13T00:00:00.000,RICHMOND,CASEWORKER,ACTIVE,55437.00,per Annum,1820,53724.23,84,3398.85,10537.21
2025,69,HRA/DEPT OF SOCIAL SERVICES,2010-06-28T00:00:00.000,QUEENS,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,53530.00,per Annum,1820,51853.95,0,0.00,4606.70
2025,69,HRA/DEPT OF SOCIAL SERVICES,2007-07-02T00:00:00.000,QUEENS,FRAUD INVESTIGATOR,ACTIVE,56738.00,per Annum,1820,54962.71,26.25,1147.48,4974.66
2025,69,HRA/DEPT OF SOCIAL SERVICES,2012-09-10T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,CEASED,49107.00,per Annum,931,27014.72,103.75,3350.86,4492.04
2025,69,HRA/DEPT OF SOCIAL SERVICES,2014-09-02T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61376.00,per Annum,1820,60319.45,472.75,22367.01,4801.82
2025,69,HRA/DEPT OF SOCIAL SERVICES,2007-12-17T00:00:00.000,MANHATTAN,ADMINISTRATIVE STAFF ANALYST,ACTIVE,140872.00,per Annum,1820,139536.80,0,0.00,1829.68
2025,69,HRA/DEPT OF SOCIAL SERVICES,2024-02-05T00:00:00.000,QUEENS,BENEFITS OPPORTUNITY SPECIALIST,CEASED,54864.00,per Annum,1260,15860.38,0,0.00,1287.36
2025,69,HRA/DEPT OF SOCIAL SERVICES,2024-04-08T00:00:00.000,BROOKLYN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1820,54475.96,381.25,14956.53,3596.42
2025,69,HRA/DEPT OF SOCIAL SERVICES,2016-11-21T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,50570.00,per Annum,1820,49010.74,20,713.21,3725.60
2025,69,HRA/DEPT OF SOCIAL SERVICES,2003-08-25T00:00:00.000,BROOKLYN,SUPERVISOR I,ACTIVE,68472.00,per Annum,1820,66334.56,47,1952.92,5070.79
2025,69,HRA/DEPT OF SOCIAL SERVICES,2005-04-04T00:00:00.000,BROOKLYN,ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,69419.00,per Annum,1820,67252.11,22.75,1010.33,5266.72
2025,69,HRA/DEPT OF SOCIAL SERVICES,1999-09-27T00:00:00.000,MANHATTAN,ADMIN JOB OPPORTUNITY SPEC NM,ACTIVE,94683.00,per Annum,1820,93038.93,194.25,14666.78,9810.74
2025,69,HRA/DEPT OF SOCIAL SERVICES,2023-10-16T00:00:00.000,MANHATTAN,ADMINISTRATIVE ENGINEER,ACTIVE,139902.00,per Annum,1820,135111.47,0,0.00,-2800.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2007-01-22T00:00:00.000,BROOKLYN,CASEWORKER,ACTIVE,55514.00,per Annum,1820,53776.07,0,0.00,8054.29
2025,69,HRA/DEPT OF SOCIAL SERVICES,2006-06-26T00:00:00.000,MANHATTAN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56806.00,per Annum,1820,53640.50,275.5,10945.69,5926.37
2025,69,HRA/DEPT OF SOCIAL SERVICES,2016-10-11T00:00:00.000,BRONX,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1820,54896.84,424.75,17356.42,4075.44
2025,69,HRA/DEPT OF SOCIAL SERVICES,2003-08-25T00:00:00.000,MANHATTAN,CASEWORKER,ACTIVE,55616.00,per Annum,1820,53875.12,1,33.38,8054.29
2025,69,HRA/DEPT OF SOCIAL SERVICES,2002-06-17T00:00:00.000,BROOKLYN,SUPERVISOR I,ACTIVE,66506.00,per Annum,1820,64428.48,108.75,4620.45,8991.07
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-09-17T00:00:00.000,MANHATTAN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56806.00,per Annum,1820,55028.72,0,0.00,5186.29
2025,69,HRA/DEPT OF SOCIAL SERVICES,2006-08-28T00:00:00.000,BROOKLYN,ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,81423.00,per Annum,1820,78885.07,0,0.00,5054.29
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-09-17T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,111096.00,per Annum,1820,107641.41,0,0.00,1571.76
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-09-17T00:00:00.000,MANHATTAN,SUPERVISOR I,ACTIVE,68448.00,per Annum,1820,63907.74,129,6130.57,8871.28
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-09-17T00:00:00.000,BROOKLYN,CASEWORKER,ACTIVE,58487.00,per Annum,1820,56657.61,222.5,9410.27,12239.14
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-09-17T00:00:00.000,QUEENS,ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,69497.00,per Annum,1820,67327.23,244,13372.36,7305.95
2025,69,HRA/DEPT OF SOCIAL SERVICES,1994-10-24T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61685.00,per Annum,1820,59657.57,0,0.00,4632.22
2025,69,HRA/DEPT OF SOCIAL SERVICES,2005-08-01T00:00:00.000,BROOKLYN,ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,69447.00,per Annum,1820,67279.23,940.75,51060.26,7828.82
2025,69,HRA/DEPT OF SOCIAL SERVICES,1993-10-12T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,CEASED,53271.00,per Annum,1688.28,49370.03,0,0.00,6863.15
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-05-24T00:00:00.000,MANHATTAN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56994.00,per Annum,1820,55210.80,458.5,19330.14,7264.83
2025,69,HRA/DEPT OF SOCIAL SERVICES,2006-02-27T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,51002.00,per Annum,1820,49406.68,821.75,33853.41,9571.64
2025,69,HRA/DEPT OF SOCIAL SERVICES,2009-06-08T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,107217.00,per Annum,1820,103904.31,0,0.00,699.41
2025,69,HRA/DEPT OF SOCIAL SERVICES,1999-07-19T00:00:00.000,BROOKLYN,SUPERVISOR I,ACTIVE,68498.00,per Annum,1820,66359.66,81.5,4505.51,9196.29
2025,69,HRA/DEPT OF SOCIAL SERVICES,1993-06-28T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,84665.00,per Annum,1820,83227.76,222.75,12408.74,3436.36
2025,69,HRA/DEPT OF SOCIAL SERVICES,1993-04-12T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,98841.00,per Annum,1820,91576.71,0,0.00,1505.26
2025,69,HRA/DEPT OF SOCIAL SERVICES,1997-05-05T00:00:00.000,MANHATTAN,COMPUTER ASSOCIATE,CEASED,68970.00,per Annum,1071.13,39467.35,0,0.00,2747.31
2025,69,HRA/DEPT OF SOCIAL SERVICES,1997-01-27T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,68970.00,per Annum,798,28455.88,0,0.00,1969.71
2025,69,HRA/DEPT OF SOCIAL SERVICES,1996-08-19T00:00:00.000,MANHATTAN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56937.00,per Annum,1820,55155.80,1588.5,74434.08,7768.74
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-02-17T00:00:00.000,BROOKLYN,COMPUTER SPECIALIST,ACTIVE,109622.00,per Annum,1820,106212.38,312,23065.74,9670.89
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-02-23T00:00:00.000,BRONX,SUPERVISOR I,CEASED,66368.00,per Annum,95,909.15,0,0.00,2861.06
2025,69,HRA/DEPT OF SOCIAL SERVICES,2011-01-17T00:00:00.000,BROOKLYN,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,55667.00,per Annum,1820,53925.00,0,0.00,4481.93
2025,69,HRA/DEPT OF SOCIAL SERVICES,2010-01-25T00:00:00.000,MANHATTAN,ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,81320.00,per Annum,1820,78784.98,548.75,33711.59,7280.48
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-04-12T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61534.00,per Annum,1820,60460.68,0,0.00,7899.27
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-05-17T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,48760.00,per Annum,1820,47231.05,941.5,38521.57,11100.66
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-05-24T00:00:00.000,BROOKLYN,CASEWORKER,ACTIVE,55567.00,per Annum,1820,53827.96,712.75,30912.49,8054.29
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-06-07T00:00:00.000,BROOKLYN,CASEWORKER,CEASED,53793.00,per Annum,1179.73,34858.36,0,0.00,7212.30
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-06-28T00:00:00.000,MANHATTAN,DIRECTOR OF ADMINISTRATION,ACTIVE,184777.00,per Annum,1820,144670.41,0,0.00,1000.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-07-12T00:00:00.000,BRONX,SUPERVISOR I,ACTIVE,68498.00,per Annum,1820,66359.66,0,0.00,8849.31
2025,69,HRA/DEPT OF SOCIAL SERVICES,2014-03-31T00:00:00.000,MANHATTAN,EXECUTIVE ASSISTANT TO THE COMMISSIONER OF COMMUNITY DEVELOP,ACTIVE,235750.00,per Annum,1820,227677.70,0,0.00,1750.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2014-10-06T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61376.00,per Annum,1820,60319.45,450.25,23015.83,5472.38
2025,69,HRA/DEPT OF SOCIAL SERVICES,2007-10-22T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61406.00,per Annum,1820,60334.57,0,0.00,2262.49
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-12-27T00:00:00.000,MANHATTAN,DEPUTY DIRECTOR OF SECURITY,ACTIVE,123493.00,per Annum,1820,119264.94,0,0.00,0.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2005-01-24T00:00:00.000,BROOKLYN,ASSOCIATE FRAUD INVESTIGATOR,ACTIVE,88922.00,per Annum,1820,86152.44,92.75,6384.98,5967.62
2025,69,HRA/DEPT OF SOCIAL SERVICES,2005-10-03T00:00:00.000,BRONX,FRAUD INVESTIGATOR,ACTIVE,55539.00,per Annum,1820,53801.02,590.25,25477.34,5446.52
2025,69,HRA/DEPT OF SOCIAL SERVICES,2012-05-14T00:00:00.000,RICHMOND,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56747.00,per Annum,1820,54999.30,292,10250.32,773.02
2025,69,HRA/DEPT OF SOCIAL SERVICES,2024-06-03T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,CEASED,42485.00,per Annum,210,-948.02,0,0.00,1110.66
2025,69,HRA/DEPT OF SOCIAL SERVICES,2014-12-08T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,50703.00,per Annum,1820,49139.86,0,0.00,5066.18
2025,69,HRA/DEPT OF SOCIAL SERVICES,2019-02-04T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,50446.00,per Annum,1820,48887.44,819,30661.69,5605.06
2025,69,HRA/DEPT OF SOCIAL SERVICES,2022-03-14T00:00:00.000,BRONX,ELIGIBILITY SPECIALIST,ACTIVE,50446.00,per Annum,1820,46759.57,0,0.00,181.79
2025,69,HRA/DEPT OF SOCIAL SERVICES,2005-08-01T00:00:00.000,QUEENS,ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,69447.00,per Annum,1820,67279.23,629.5,32399.10,8763.83
2025,69,HRA/DEPT OF SOCIAL SERVICES,2018-05-14T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,53638.00,per Annum,1820,51986.47,112,4475.98,11147.34
2025,69,HRA/DEPT OF SOCIAL SERVICES,2005-09-12T00:00:00.000,MANHATTAN,COMPUTER SPECIALIST,ACTIVE,114090.00,per Annum,1820,110565.32,0,0.00,5553.12
2025,69,HRA/DEPT OF SOCIAL SERVICES,2005-09-19T00:00:00.000,MANHATTAN,SUPERVISING SPECIAL OFFICER,CEASED,80736.00,per Annum,1215.57,46348.60,0,0.00,1500.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2002-10-28T00:00:00.000,BROOKLYN,FRAUD INVESTIGATOR,ACTIVE,55596.00,per Annum,1820,53856.12,0,0.00,4951.38
2025,69,HRA/DEPT OF SOCIAL SERVICES,2002-11-12T00:00:00.000,BROOKLYN,ELIGIBILITY SPECIALIST,ACTIVE,51228.00,per Annum,1820,49625.79,43.25,1390.74,8173.33
2025,69,HRA/DEPT OF SOCIAL SERVICES,1995-01-30T00:00:00.000,QUEENS,FRAUD INVESTIGATOR,ACTIVE,68611.00,per Annum,1820,66468.70,0,0.00,4967.88
2025,69,HRA/DEPT OF SOCIAL SERVICES,1995-06-26T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61437.00,per Annum,1820,60364.99,0,0.00,1847.49
2025,69,HRA/DEPT OF SOCIAL SERVICES,1992-05-04T00:00:00.000,MANHATTAN,ASSOCIATE BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,89565.00,per Annum,1820,81968.14,206,13837.01,6893.57
2025,69,HRA/DEPT OF SOCIAL SERVICES,2020-03-16T00:00:00.000,MANHATTAN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1820,54896.84,30.25,1199.61,3384.04
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-08-13T00:00:00.000,MANHATTAN,STAFF ANALYST,ACTIVE,82061.00,per Annum,1820,81244.83,49.75,2445.47,6977.64
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-07-02T00:00:00.000,BROOKLYN,SPACE ANALYST,ACTIVE,95896.00,per Annum,1820,92938.18,0,0.00,6829.97
2025,69,HRA/DEPT OF SOCIAL SERVICES,2011-08-15T00:00:00.000,MANHATTAN,FRAUD INVESTIGATOR,ACTIVE,68439.00,per Annum,1820,66302.51,0,0.00,4967.88
2025,69,HRA/DEPT OF SOCIAL SERVICES,2017-09-18T00:00:00.000,MANHATTAN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1373,39101.20,113.25,4438.26,1972.71
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-07-30T00:00:00.000,MANHATTAN,SOCIAL WORKER,ACTIVE,68338.00,per Annum,1820,66204.40,0,0.00,1661.66
2025,69,HRA/DEPT OF SOCIAL SERVICES,2010-09-07T00:00:00.000,QUEENS,SUPERVISOR I,ACTIVE,68498.00,per Annum,1820,66359.66,0,14.19,8849.31
2025,69,HRA/DEPT OF SOCIAL SERVICES,1999-09-20T00:00:00.000,BROOKLYN,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,48860.00,per Annum,1820,47328.10,0,0.00,5696.52
2025,69,HRA/DEPT OF SOCIAL SERVICES,2009-01-20T00:00:00.000,MANHATTAN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,68765.00,per Annum,1820,67566.99,0,0.00,4127.41
2025,69,HRA/DEPT OF SOCIAL SERVICES,2004-05-24T00:00:00.000,QUEENS,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,48860.00,per Annum,1820,47328.10,0,0.00,5696.52
2025,69,HRA/DEPT OF SOCIAL SERVICES,1999-05-03T00:00:00.000,MANHATTAN,ADM MANAGER-NON-MGRL,ACTIVE,93178.00,per Annum,1820,88957.47,0,0.00,2381.98
2025,69,HRA/DEPT OF SOCIAL SERVICES,2022-11-07T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,84619.00,per Annum,1820,82004.22,0,0.00,0.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-02-26T00:00:00.000,BROOKLYN,CASEWORKER,CEASED,53862.00,per Annum,167.43,7026.14,0,0.00,-1196.97
2025,69,HRA/DEPT OF SOCIAL SERVICES,1998-10-13T00:00:00.000,BROOKLYN,SECRETARY,ACTIVE,48885.00,per Annum,1820,46679.09,0,0.00,6840.67
2025,69,HRA/DEPT OF SOCIAL SERVICES,1998-09-08T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,68733.00,per Annum,1820,67535.53,15.5,801.82,1609.08
2025,69,HRA/DEPT OF SOCIAL SERVICES,1998-08-03T00:00:00.000,MANHATTAN,ASSOCIATE FRAUD INVESTIGATOR,ACTIVE,89047.00,per Annum,1820,86273.49,4.75,237.05,4975.09
2025,69,HRA/DEPT OF SOCIAL SERVICES,2015-10-19T00:00:00.000,MANHATTAN,ADMINISTRATIVE DIRECTOR OF SOCIAL SERVICES,ACTIVE,102865.00,per Annum,1820,99686.82,0,0.00,8.25
2025,69,HRA/DEPT OF SOCIAL SERVICES,2017-09-18T00:00:00.000,MANHATTAN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1820,54896.84,0,0.00,2539.56
2025,69,HRA/DEPT OF SOCIAL SERVICES,2001-09-10T00:00:00.000,BROOKLYN,PRINCIPAL ADMINISTRATIVE ASSOCIATE -  NON SUPVR,ACTIVE,61467.00,per Annum,1820,60159.14,413.25,18450.40,5034.92
2025,69,HRA/DEPT OF SOCIAL SERVICES,2017-01-23T00:00:00.000,MANHATTAN,COMPUTER OPERATIONS MANAGER,ACTIVE,126702.00,per Annum,1820,122765.39,0,0.00,805.85
2025,69,HRA/DEPT OF SOCIAL SERVICES,2010-06-14T00:00:00.000,MANHATTAN,CLERICAL ASSOCIATE MOST MAYORAL AG,ACTIVE,48631.00,per Annum,1820,47128.38,8.25,222.13,2099.43
2025,69,HRA/DEPT OF SOCIAL SERVICES,2021-06-07T00:00:00.000,BROOKLYN,IT PROJECT SPECIALIST,ACTIVE,126364.00,per Annum,1820,122459.52,0,0.00,543.17
2025,69,HRA/DEPT OF SOCIAL SERVICES,2024-03-25T00:00:00.000,BROOKLYN,CASEWORKER,ACTIVE,48206.00,per Annum,1820,46179.59,94.25,2723.59,6907.71
2025,69,HRA/DEPT OF SOCIAL SERVICES,2024-03-25T00:00:00.000,QUEENS,ELIGIBILITY SPECIALIST,ACTIVE,43866.00,per Annum,1820,40835.78,0,0.00,0.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2021-12-27T00:00:00.000,BROOKLYN,FRAUD INVESTIGATOR,ACTIVE,68263.00,per Annum,1820,59702.13,0,4.27,2050.59
2025,69,HRA/DEPT OF SOCIAL SERVICES,2022-05-23T00:00:00.000,BROOKLYN,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1820,54896.84,1127.75,47734.84,3815.49
2025,69,HRA/DEPT OF SOCIAL SERVICES,2024-01-16T00:00:00.000,MANHATTAN,MANAGEMENT AUDITOR,CEASED,72499.00,per Annum,791,31535.78,0,0.00,12390.68
2025,69,HRA/DEPT OF SOCIAL SERVICES,2023-05-08T00:00:00.000,RICHMOND,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1820,54896.84,463.5,18106.50,1005.54
2025,69,HRA/DEPT OF SOCIAL SERVICES,2024-03-11T00:00:00.000,MANHATTAN,ASSOCIATE CONTRACT SPECIALIST,CEASED,77910.00,per Annum,1316,56301.64,0,0.00,0.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2023-12-04T00:00:00.000,BRONX,CASEWORKER,ACTIVE,48206.00,per Annum,1820,46716.99,155,5336.74,7105.16
2025,69,HRA/DEPT OF SOCIAL SERVICES,2022-10-24T00:00:00.000,MANHATTAN,COMMUNITY COORDINATOR,ACTIVE,72298.00,per Annum,1820,66822.01,0,0.00,0.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2023-10-30T00:00:00.000,MANHATTAN,SPECIAL OFFICER,ACTIVE,41797.00,per Annum,2080,38931.48,47.75,1351.35,1500.00
2025,69,HRA/DEPT OF SOCIAL SERVICES,2022-11-28T00:00:00.000,QUEENS,BENEFITS OPPORTUNITY SPECIALIST,ACTIVE,56647.00,per Annum,1820,54896.84,13,404.28,1242.42
2025,69,HRA/DEPT OF SOCIAL SERVICES,2023-01-17T00:00:00.000,MANHATTAN,CASEWORKER,ACTIVE,55437.00,per Annum,1820,49588.25,72.25,2249.75,7834.83
